,timestamp,open,high,low,close,volume
84,2023-06-01 07:08:00,59.69,59.69,59.69,59.69,1.0
85,2023-06-01 07:09:00,59.68,59.68,59.68,59.68,1.0
86,2023-06-01 07:10:00,59.68,59.68,59.68,59.68,19.0
87,2023-06-01 07:11:00,59.63,59.63,59.63,59.63,6.0
88,2023-06-01 07:13:00,59.63,59.63,59.63,59.63,83.0
89,2023-06-01 07:14:00,59.68,59.7,59.68,59.7,56.0
90,2023-06-01 07:15:00,59.67,59.68,59.67,59.68,34.0
91,2023-06-01 07:17:00,59.64,59.64,59.64,59.64,2.0
92,2023-06-01 07:19:00,59.64,59.64,59.63,59.63,211.0
93,2023-06-01 07:21:00,59.67,59.67,59.67,59.67,1.0
94,2023-06-01 07:24:00,59.51,59.51,59.51,59.51,1.0
95,2023-06-01 07:25:00,59.5,59.56,59.48,59.56,196.0
96,2023-06-01 07:26:00,59.56,59.56,59.56,59.56,1.0
97,2023-06-01 07:29:00,59.56,59.56,59.56,59.56,18.0
98,2023-06-01 07:30:00,59.46,59.6,59.42,59.42,17.0
99,2023-06-01 07:31:00,59.4,59.4,59.4,59.4,54.0
100,2023-06-01 07:32:00,59.41,59.41,59.41,59.41,1.0
101,2023-06-01 07:35:00,59.54,59.54,59.54,59.54,2.0
102,2023-06-01 07:36:00,59.41,59.44,59.29,59.29,49.0
103,2023-06-01 07:37:00,59.28,59.42,59.28,59.42,3.0
104,2023-06-01 07:38:00,59.42,59.42,59.4,59.4,6.0
105,2023-06-01 07:39:00,59.39,59.39,59.39,59.39,9.0
106,2023-06-01 07:40:00,59.25,59.25,59.25,59.25,6.0
107,2023-06-01 07:43:00,59.27,59.27,59.27,59.27,5.0
108,2023-06-01 07:44:00,59.39,59.39,59.39,59.39,1.0
109,2023-06-01 07:45:00,59.3,59.3,59.29,59.29,20.0
110,2023-06-01 07:46:00,59.36,59.36,59.36,59.36,22.0
111,2023-06-01 07:48:00,59.24,59.24,59.24,59.24,68.0
112,2023-06-01 07:52:00,59.28,59.28,59.28,59.28,140.0
113,2023-06-01 07:54:00,59.23,59.23,59.16,59.19,228.0
114,2023-06-01 07:55:00,59.19,59.19,59.19,59.19,40.0
115,2023-06-01 07:56:00,59.19,59.19,59.17,59.17,16.0
116,2023-06-01 07:57:00,59.15,59.15,59.13,59.13,8.0
117,2023-06-01 07:58:00,59.16,59.17,59.16,59.17,11.0
118,2023-06-01 08:00:00,59.29,59.77,59.17,59.17,4674.0
119,2023-06-01 08:01:00,59.8685,60.0,59.0,59.15,1120.0
120,2023-06-01 08:02:00,59.33,59.99,59.0,59.88,94.0
121,2023-06-01 08:03:00,59.2,59.24,59.2,59.23,323.0
122,2023-06-01 08:04:00,59.21,59.21,59.21,59.21,21.0
123,2023-06-01 08:06:00,59.11,59.11,59.11,59.11,193.0
124,2023-06-01 08:07:00,59.1,59.11,59.1,59.11,290.0
125,2023-06-01 08:08:00,59.11,59.11,59.1,59.1,1432.0
126,2023-06-01 08:09:00,59.03,59.03,58.97,58.97,98.0
127,2023-06-01 08:10:00,58.96,58.96,58.8715,58.8715,19.0
128,2023-06-01 08:11:00,58.95,58.99,58.93,58.93,934.0
129,2023-06-01 08:12:00,58.98,58.98,58.98,58.98,50.0
130,2023-06-01 08:16:00,58.92,58.99,58.86,58.86,40.0
131,2023-06-01 08:17:00,58.83,58.83,58.74,58.74,85.0
132,2023-06-01 08:18:00,58.74,58.74,58.74,58.74,1.0
133,2023-06-01 08:20:00,58.83,58.83,58.83,58.83,5.0
134,2023-06-01 08:21:00,58.77,58.77,58.77,58.77,3.0
135,2023-06-01 08:23:00,58.84,58.84,58.76,58.84,641.0
136,2023-06-01 08:25:00,58.9,58.95,58.9,58.95,11.0
137,2023-06-01 08:26:00,58.97,58.97,58.95,58.95,12.0
138,2023-06-01 08:27:00,58.93,58.99,58.93,58.99,21.0
139,2023-06-01 08:28:00,59.0,59.0,59.0,59.0,4.0
140,2023-06-01 08:29:00,59.0,59.0,59.0,59.0,12.0
141,2023-06-01 08:30:00,59.1885,59.2485,59.1685,59.2485,3.0
142,2023-06-01 08:32:00,59.2785,59.2785,59.1985,59.1985,17.0
143,2023-06-01 08:35:00,59.0,59.0,59.0,59.0,1.0
144,2023-06-01 08:38:00,59.0,59.01,58.97,59.01,109.0
145,2023-06-01 08:39:00,59.0,59.0,58.96,58.96,38.0
146,2023-06-01 08:40:00,58.9885,58.9885,58.9485,58.9485,20.0
147,2023-06-01 08:42:00,58.91,58.91,58.91,58.91,28.0
148,2023-06-01 08:43:00,58.86,58.86,58.86,58.86,1.0
149,2023-06-01 08:45:00,58.84,58.84,58.84,58.84,3.0
150,2023-06-01 08:46:00,58.88,58.92,58.88,58.92,16.0
151,2023-06-01 08:47:00,58.87,58.93,58.87,58.93,18.0
152,2023-06-01 08:48:00,58.98,58.98,58.98,58.98,84.0
153,2023-06-01 08:49:00,58.94,58.94,58.94,58.94,1.0
154,2023-06-01 08:51:00,58.93,58.94,58.88,58.88,52.0
155,2023-06-01 08:52:00,58.9,58.94,58.86,58.91,111.0
156,2023-06-01 08:53:00,58.86,58.89,58.86,58.89,7.0
157,2023-06-01 08:55:00,58.91,58.91,58.91,58.91,6.0
158,2023-06-01 08:56:00,58.97,58.98,58.97,58.98,6.0
159,2023-06-01 08:57:00,58.94,58.94,58.94,58.94,1.0
160,2023-06-01 08:58:00,58.94,58.96,58.91,58.96,21.0
161,2023-06-01 08:59:00,58.99,58.99,58.95,58.95,10.0
162,2023-06-01 09:00:00,58.94,58.94,58.94,58.94,1.0
163,2023-06-01 09:03:00,58.87,58.87,58.87,58.87,2.0
164,2023-06-01 09:04:00,58.88,58.88,58.88,58.88,14.0
165,2023-06-01 09:05:00,58.91,58.94,58.91,58.94,7.0
166,2023-06-01 09:07:00,59.03,59.03,59.03,59.03,5.0
167,2023-06-01 09:08:00,58.94,59.13,58.94,59.13,13.0
168,2023-06-01 09:12:00,58.9715,58.9715,58.9715,58.9715,48.0
169,2023-06-01 09:13:00,59.0715,59.2,59.0715,59.2,24.0
170,2023-06-01 09:14:00,59.2,59.23,59.2,59.23,44.0
171,2023-06-01 09:15:00,59.18,59.18,59.18,59.18,1.0
172,2023-06-01 09:16:00,59.15,59.15,59.15,59.15,5.0
173,2023-06-01 09:18:00,59.17,59.2,59.17,59.2,11.0
174,2023-06-01 09:20:00,59.25,59.25,59.25,59.25,5.0
175,2023-06-01 09:21:00,59.24,59.29,59.24,59.29,563.0
176,2023-06-01 09:23:00,59.36,59.36,59.36,59.36,45.0
177,2023-06-01 09:24:00,59.32,59.39,59.3,59.39,100.0
178,2023-06-01 09:25:00,59.41,59.41,59.35,59.4,17.0
179,2023-06-01 09:27:00,59.25,59.26,59.09,59.09,347.0
180,2023-06-01 09:28:00,59.1,59.18,59.0,59.14,96.0
181,2023-06-01 09:30:00,58.67,59.0362,58.67,59.0362,1025.0
182,2023-06-01 09:31:00,59.03,59.03,58.975,58.99,1445.0
183,2023-06-01 09:32:00,58.775,58.775,58.775,58.775,286.0
184,2023-06-01 09:33:00,59.18,59.27,59.18,59.21,636.0
185,2023-06-01 09:35:00,58.5,58.61,58.5,58.61,696.0
186,2023-06-01 09:36:00,58.66,58.66,58.66,58.66,168.0
187,2023-06-01 09:38:00,58.7,58.7,58.7,58.7,4299.0
188,2023-06-01 09:39:00,58.955,59.19,58.955,59.19,981.0
189,2023-06-01 09:40:00,59.36,59.36,59.36,59.36,336.0
190,2023-06-01 09:41:00,59.61,59.61,59.61,59.61,253.0
191,2023-06-01 09:43:00,59.26,59.26,59.26,59.26,289.0
192,2023-06-01 09:46:00,59.0734,59.17,59.0734,59.17,498.0
193,2023-06-01 09:48:00,58.932,58.9399,58.932,58.9399,507.0
194,2023-06-01 09:49:00,58.94,59.19,58.94,59.19,540.0
195,2023-06-01 09:50:00,59.01,59.03,59.01,59.03,324.0
196,2023-06-01 09:51:00,58.9,58.9,58.9,58.9,223.0
197,2023-06-01 09:52:00,59.0,59.0,59.0,59.0,136.0
198,2023-06-01 09:53:00,59.29,59.39,59.29,59.39,228.0
199,2023-06-01 09:55:00,59.4656,59.4656,59.4656,59.4656,347.0
200,2023-06-01 09:56:00,59.52,59.54,59.49,59.51,3551.0
201,2023-06-01 09:57:00,59.5145,59.61,59.5145,59.61,721.0
202,2023-06-01 09:58:00,59.64,59.64,59.64,59.64,389.0
203,2023-06-01 09:59:00,59.5659,59.5659,59.48,59.526,1528.0
204,2023-06-01 10:00:00,59.84,60.0971,59.84,60.0971,3097.0
205,2023-06-01 10:01:00,60.063,60.07,59.975,59.975,1426.0
206,2023-06-01 10:02:00,59.81,59.81,59.81,59.81,923.0
207,2023-06-01 10:03:00,59.7744,59.7744,59.7261,59.74,1757.0
208,2023-06-01 10:05:00,60.0,60.0,59.9668,59.9668,896.0
209,2023-06-01 10:06:00,60.0,60.1,60.0,60.0367,923.0
210,2023-06-01 10:07:00,60.03,60.03,60.03,60.03,245.0
211,2023-06-01 10:09:00,59.84,59.84,59.84,59.84,226.0
212,2023-06-01 10:10:00,59.81,59.8877,59.8,59.8877,617.0
213,2023-06-01 10:11:00,59.8,59.86,59.8,59.86,471.0
214,2023-06-01 10:12:00,59.74,59.74,59.74,59.74,231.0
215,2023-06-01 10:16:00,59.9759,59.9759,59.8412,59.8787,749.0
216,2023-06-01 10:17:00,59.8,59.85,59.7,59.78,3351.0
217,2023-06-01 10:18:00,59.68,59.71,59.66,59.67,1759.0
218,2023-06-01 10:20:00,59.52,59.59,59.52,59.5543,1060.0
219,2023-06-01 10:22:00,59.05,59.07,59.05,59.07,441.0
220,2023-06-01 10:23:00,59.05,59.05,59.05,59.05,324.0
221,2023-06-01 10:26:00,58.935,59.0,58.935,59.0,593.0
222,2023-06-01 10:27:00,59.15,59.188,59.14,59.14,1215.0
223,2023-06-01 10:28:00,59.23,59.32,59.22,59.32,2886.0
224,2023-06-01 10:29:00,59.43,59.43,59.43,59.43,116.0
225,2023-06-01 10:31:00,59.3652,59.3652,59.3652,59.3652,206.0
226,2023-06-01 10:32:00,59.3,59.32,59.22,59.31,2656.0
227,2023-06-01 10:33:00,59.25,59.25,59.25,59.25,264.0
228,2023-06-01 10:34:00,59.32,59.33,59.31,59.33,2503.0
229,2023-06-01 10:35:00,59.28,59.28,59.28,59.28,122.0
230,2023-06-01 10:37:00,59.48,59.54,59.48,59.5115,2133.0
231,2023-06-01 10:38:00,59.669,59.7,59.669,59.7,1274.0
232,2023-06-01 10:39:00,59.74,59.86,59.74,59.86,1390.0
233,2023-06-01 10:40:00,59.87,59.87,59.87,59.87,208.0
234,2023-06-01 10:41:00,59.96,60.01,59.92,60.01,951.0
235,2023-06-01 10:42:00,60.16,60.16,60.16,60.16,237.0
236,2023-06-01 10:43:00,60.25,60.265,60.25,60.25,1685.0
237,2023-06-01 10:45:00,60.3,60.3,60.3,60.3,1015.0
238,2023-06-01 10:46:00,60.35,60.57,60.35,60.57,1179.0
239,2023-06-01 10:47:00,60.55,60.56,60.55,60.56,3300.0
240,2023-06-01 10:48:00,60.5,60.51,60.33,60.38,7306.0
241,2023-06-01 10:49:00,60.3047,60.4615,60.3047,60.4615,849.0
242,2023-06-01 10:50:00,60.5095,60.5095,60.5095,60.5095,236.0
243,2023-06-01 10:52:00,60.2411,60.2411,60.22,60.22,820.0
244,2023-06-01 10:53:00,60.29,60.31,60.27,60.31,535.0
245,2023-06-01 10:54:00,60.25,60.25,60.25,60.25,234.0
246,2023-06-01 10:55:00,60.18,60.19,60.1662,60.1662,2147.0
247,2023-06-01 11:00:00,60.1395,60.1395,60.1395,60.1395,289.0
248,2023-06-01 11:01:00,60.08,60.08,60.0,60.0,1043.0
249,2023-06-01 11:02:00,60.1257,60.22,60.1257,60.22,1369.0
250,2023-06-01 11:03:00,60.205,60.28,60.205,60.28,1030.0
251,2023-06-01 11:05:00,60.39,60.39,60.389,60.389,473.0
252,2023-06-01 11:07:00,60.2,60.2,60.1189,60.1189,317.0
253,2023-06-01 11:09:00,60.1,60.1,60.1,60.1,734.0
254,2023-06-01 11:10:00,60.07,60.23,60.07,60.23,470.0
255,2023-06-01 11:11:00,60.39,60.39,60.39,60.39,733.0
256,2023-06-01 11:14:00,60.55,60.685,60.55,60.685,856.0
257,2023-06-01 11:15:00,60.745,60.76,60.745,60.76,470.0
258,2023-06-01 11:16:00,60.82,60.82,60.8,60.8,692.0
259,2023-06-01 11:17:00,60.83,60.83,60.82,60.8245,2452.0
260,2023-06-01 11:18:00,60.93,60.93,60.92,60.92,2055.0
261,2023-06-01 11:19:00,60.82,60.82,60.81,60.81,403.0
262,2023-06-01 11:20:00,60.669,60.669,60.58,60.58,2823.0
263,2023-06-01 11:21:00,60.4,60.4,60.4,60.4,272.0
264,2023-06-01 11:22:00,60.51,60.51,60.51,60.51,137.0
265,2023-06-01 11:25:00,60.798,60.83,60.798,60.83,320.0
266,2023-06-01 11:26:00,60.72,60.72,60.72,60.72,201.0
267,2023-06-01 11:27:00,60.7,60.7,60.7,60.7,103.0
268,2023-06-01 11:29:00,60.62,60.62,60.62,60.62,113.0
269,2023-06-01 11:33:00,60.76,60.8089,60.76,60.8089,501.0
270,2023-06-01 11:34:00,60.78,60.78,60.78,60.78,176.0
271,2023-06-01 11:36:00,60.9593,60.96,60.9593,60.96,699.0
272,2023-06-01 11:37:00,60.9,60.97,60.9,60.96,501.0
273,2023-06-01 11:38:00,60.91,60.91,60.7,60.7,913.0
274,2023-06-01 11:39:00,60.6,60.6,60.6,60.6,1625.0
275,2023-06-01 11:40:00,60.66,60.66,60.66,60.66,148.0
276,2023-06-01 11:41:00,60.64,60.69,60.64,60.69,805.0
277,2023-06-01 11:43:00,60.76,60.76,60.76,60.76,102.0
278,2023-06-01 11:44:00,60.8,60.82,60.675,60.675,1499.0
279,2023-06-01 11:45:00,60.6932,60.6932,60.69,60.69,635.0
280,2023-06-01 11:47:00,60.86,60.86,60.86,60.86,204.0
281,2023-06-01 11:50:00,60.7545,60.83,60.7545,60.83,713.0
282,2023-06-01 11:51:00,60.8034,60.8677,60.8034,60.8677,477.0
283,2023-06-01 11:52:00,60.9401,60.9401,60.9401,60.9401,307.0
284,2023-06-01 11:53:00,61.0,61.0,61.0,61.0,341.0
285,2023-06-01 11:54:00,61.02,61.02,61.01,61.01,785.0
286,2023-06-01 11:55:00,60.95,60.95,60.82,60.85,947.0
287,2023-06-01 11:56:00,60.94,60.97,60.94,60.97,209.0
288,2023-06-01 11:57:00,60.96,60.96,60.95,60.95,834.0
289,2023-06-01 11:58:00,61.04,61.04,61.04,61.04,662.0
290,2023-06-01 12:00:00,61.17,61.209,61.17,61.2001,519.0
291,2023-06-01 12:01:00,61.34,61.34,61.3,61.3,594.0
292,2023-06-01 12:02:00,61.3301,61.42,61.3301,61.42,991.0
293,2023-06-01 12:03:00,61.361,61.361,61.3,61.3,542.0
294,2023-06-01 12:04:00,61.36,61.36,61.3585,61.3585,475.0
295,2023-06-01 12:05:00,61.2876,61.32,61.2876,61.32,5644.0
296,2023-06-01 12:06:00,61.27,61.27,61.27,61.27,104.0
297,2023-06-01 12:07:00,61.27,61.27,61.26,61.26,248.0
298,2023-06-01 12:09:00,61.29,61.29,61.26,61.26,401.0
299,2023-06-01 12:10:00,61.31,61.31,61.31,61.31,251.0
300,2023-06-01 12:11:00,61.33,61.34,61.3,61.3299,3857.0
301,2023-06-01 12:12:00,61.36,61.36,61.36,61.36,120.0
302,2023-06-01 12:16:00,61.33,61.33,61.33,61.33,1642.0
303,2023-06-01 12:17:00,61.49,61.51,61.475,61.475,2605.0
304,2023-06-01 12:18:00,61.48,61.48,61.48,61.48,204.0
305,2023-06-01 12:19:00,61.59,61.65,61.57,61.65,917.0
306,2023-06-01 12:20:00,61.77,61.77,61.77,61.77,238.0
307,2023-06-01 12:22:00,61.71,61.71,61.71,61.71,227.0
308,2023-06-01 12:23:00,61.63,61.63,61.63,61.63,222.0
309,2023-06-01 12:24:00,61.73,61.73,61.68,61.68,583.0
310,2023-06-01 12:25:00,61.7201,61.7201,61.7201,61.7201,466.0
311,2023-06-01 12:26:00,61.7632,61.7632,61.76,61.76,811.0
312,2023-06-01 12:29:00,61.62,61.62,61.62,61.62,245.0
313,2023-06-01 12:30:00,61.7,61.7,61.63,61.65,591.0
314,2023-06-01 12:31:00,61.67,61.67,61.56,61.56,2864.0
315,2023-06-01 12:32:00,61.56,61.56,61.56,61.56,179.0
316,2023-06-01 12:34:00,61.5,61.51,61.46,61.46,2271.0
317,2023-06-01 12:37:00,61.57,61.57,61.56,61.56,419.0
318,2023-06-01 12:39:00,61.77,61.77,61.77,61.77,910.0
319,2023-06-01 12:40:00,61.74,61.74,61.74,61.74,102.0
320,2023-06-01 12:41:00,61.79,61.79,61.788,61.788,503.0
321,2023-06-01 12:42:00,61.69,61.71,61.69,61.71,707.0
322,2023-06-01 12:45:00,61.5,61.5,61.5,61.5,202.0
323,2023-06-01 12:46:00,61.43,61.5,61.43,61.5,1216.0
324,2023-06-01 12:49:00,61.6499,61.6499,61.6008,61.6008,499.0
325,2023-06-01 12:50:00,61.6181,61.6181,61.58,61.58,230.0
326,2023-06-01 12:51:00,61.56,61.56,61.56,61.56,130.0
327,2023-06-01 12:52:00,61.66,61.66,61.66,61.66,732.0
328,2023-06-01 12:55:00,61.84,61.84,61.8183,61.8183,1239.0
329,2023-06-01 12:56:00,61.84,61.84,61.84,61.84,290.0
330,2023-06-01 12:57:00,61.8099,61.8099,61.76,61.76,559.0
331,2023-06-01 12:58:00,61.72,61.82,61.72,61.82,1124.0
332,2023-06-01 12:59:00,61.7945,61.7945,61.7945,61.7945,121.0
333,2023-06-01 13:06:00,61.74,61.75,61.74,61.75,445.0
334,2023-06-01 13:07:00,61.8,61.8,61.8,61.8,271.0
335,2023-06-01 13:11:00,61.84,61.84,61.8,61.8,239.0
336,2023-06-01 13:12:00,61.82,61.87,61.82,61.87,235.0
337,2023-06-01 13:13:00,62.0,62.0,62.0,62.0,1546.0
338,2023-06-01 13:14:00,61.9957,62.01,61.9957,61.9957,641.0
339,2023-06-01 13:18:00,61.8299,61.8299,61.8299,61.8299,615.0
340,2023-06-01 13:21:00,61.88,61.88,61.88,61.88,129.0
341,2023-06-01 13:22:00,62.0,62.0045,62.0,62.0045,775.0
342,2023-06-01 13:24:00,61.91,61.91,61.75,61.77,3411.0
343,2023-06-01 13:25:00,61.76,61.76,61.66,61.66,818.0
344,2023-06-01 13:26:00,61.7,61.7196,61.6945,61.7196,1762.0
345,2023-06-01 13:28:00,61.7,61.7,61.7,61.7,173.0
346,2023-06-01 13:30:00,61.59,61.59,61.59,61.59,321.0
347,2023-06-01 13:31:00,61.575,61.5901,61.575,61.5901,595.0
348,2023-06-01 13:34:00,61.7,61.71,61.7,61.71,1004.0
349,2023-06-01 13:35:00,61.81,61.81,61.772,61.7728,700.0
350,2023-06-01 13:36:00,61.792,61.91,61.792,61.91,320.0
351,2023-06-01 13:37:00,61.93,61.9399,61.93,61.9399,950.0
352,2023-06-01 13:39:00,61.88,61.88,61.88,61.88,108.0
353,2023-06-01 13:41:00,61.7701,61.7701,61.7701,61.7701,948.0
354,2023-06-01 13:45:00,61.95,61.95,61.95,61.95,174.0
355,2023-06-01 13:46:00,61.95,61.95,61.94,61.94,206.0
356,2023-06-01 13:47:00,61.95,61.95,61.95,61.95,1776.0
357,2023-06-01 13:48:00,61.98,61.99,61.98,61.99,927.0
358,2023-06-01 13:49:00,62.0499,62.0499,62.0499,62.0499,972.0
359,2023-06-01 13:50:00,62.11,62.11,62.11,62.11,185.0
360,2023-06-01 13:52:00,62.17,62.17,62.16,62.16,1141.0
361,2023-06-01 13:53:00,62.13,62.13,62.13,62.13,126.0
362,2023-06-01 13:54:00,62.2,62.2,62.2,62.2,554.0
363,2023-06-01 13:57:00,62.115,62.115,62.115,62.115,807.0
364,2023-06-01 13:58:00,62.2,62.26,62.2,62.26,888.0
365,2023-06-01 14:00:00,62.26,62.26,62.26,62.26,117.0
366,2023-06-01 14:03:00,62.2399,62.28,62.2399,62.28,722.0
367,2023-06-01 14:04:00,62.28,62.28,62.28,62.28,120.0
368,2023-06-01 14:05:00,62.36,62.3772,62.36,62.3772,811.0
369,2023-06-01 14:06:00,62.38,62.43,62.38,62.43,700.0
370,2023-06-01 14:07:00,62.478,62.478,62.478,62.478,346.0
371,2023-06-01 14:08:00,62.4556,62.5,62.4556,62.5,616.0
372,2023-06-01 14:11:00,62.4095,62.41,62.4095,62.41,566.0
373,2023-06-01 14:12:00,62.3404,62.3404,62.335,62.34,3326.0
374,2023-06-01 14:13:00,62.3765,62.3765,62.34,62.34,200.0
375,2023-06-01 14:16:00,62.395,62.395,62.395,62.395,309.0
376,2023-06-01 14:17:00,62.44,62.44,62.44,62.44,361.0
377,2023-06-01 14:20:00,62.44,62.44,62.44,62.44,127.0
378,2023-06-01 14:25:00,62.35,62.35,62.3184,62.3184,206.0
379,2023-06-01 14:26:00,62.2,62.2,62.2,62.2,203.0
380,2023-06-01 14:27:00,62.2977,62.2977,62.2977,62.2977,230.0
381,2023-06-01 14:28:00,62.31,62.31,62.31,62.31,249.0
382,2023-06-01 14:30:00,62.2399,62.2399,62.2393,62.2393,2486.0
383,2023-06-01 14:31:00,62.19,62.19,62.19,62.19,150.0
384,2023-06-01 14:32:00,62.2365,62.2365,62.2365,62.2365,239.0
385,2023-06-01 14:34:00,62.2,62.2,62.2,62.2,591.0
386,2023-06-01 14:36:00,62.27,62.27,62.27,62.27,291.0
387,2023-06-01 14:37:00,62.2101,62.3205,62.21,62.3205,545.0
388,2023-06-01 14:38:00,62.27,62.27,62.2,62.2,1603.0
389,2023-06-01 14:39:00,62.28,62.28,62.28,62.28,258.0
390,2023-06-01 14:40:00,62.25,62.38,62.24,62.38,1060.0
391,2023-06-01 14:41:00,62.41,62.41,62.41,62.41,663.0
